pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount,date,time,Distance (km),Distance (miles),Time Interval,fare_amount_group,Year,Month,Timestamp,Clouds,Dew Point,Feels Like,Humidity,Pressure,Sunrise,Sunset,Temp,Visibility,Weather Description,Weather Icon,Weather ID,Weather Main,Wind Degree,Wind Speed,Data Rain,Data Snow
2013-08-16 12:40:22,-73.977873,40.749177,-73.95531899999999,40.776929,1,21.5,2013-08-16,12:40:22,3.621373570854725,2.250222806153283,10 am - 1 pm,0 to 100,2013,Aug,1376656822, , , , , , , , , , , , , , , , , 
2014-10-21 20:55:00,-73.980202,40.780572,-73.962023,40.810422,2,9.5,2014-10-21,20:55:00,3.652661807159722,2.269664463171065,8 pm - 11 pm,0 to 100,2014,Oct,1413924900, , , , , , , , , , , , , , , , , 
2013-08-17 01:55:09,-73.996453,40.723731,-73.985192,40.762658,2,13.0,2013-08-17,01:55:09,4.428448208526786,2.751716982444224,12 am- 4 am,0 to 100,2013,Aug,1376704509, , , , , , , , , , , , , , , , , 
2014-06-16 01:46:00,-73.96054000000001,40.715255,-73.948963,40.710455,1,11.5,2014-06-16,01:46:00,1.1114989839337803,0.6906551654304128,12 am- 4 am,0 to 100,2014,Jun,1402883160, , , , , , , , , , , , , , , , , 
2013-02-21 02:04:00,-73.98645,40.722397,-73.971277,40.783582,1,19.5,2013-02-21,02:04:00,6.918122123955907,4.298732476640056,12 am- 4 am,0 to 100,2013,Feb,1361412240, , , , , , , , , , , , , , , , , 
2013-02-27 19:57:00,-73.961552,40.774297,-73.991488,40.722782,1,17.5,2013-02-27,19:57:00,6.25480461895067,3.8865650632872297,5 pm - 8 pm,0 to 100,2013,Feb,1361995020, , , , , , , , , , , , , , , , , 
2013-05-12 07:10:00,-73.98066999999999,40.730632,-73.979547,40.739032,1,5.0,2013-05-12,07:10:00,0.9382283396347896,0.5829895110012736,7 am - 10 am,0 to 100,2013,May,1368342600, , , , , , , , , , , , , , , , , 
2013-02-03 04:33:00,-73.98849200000001,40.719735,-73.97743,40.74637,5,10.0,2013-02-03,04:33:00,3.102931757533245,1.928077197816027,4 am - 7 am,0 to 100,2013,Feb,1359865980, , , , , , , , , , , , , , , , , 
2013-01-17 09:22:00,-73.96113000000001,40.769482,-73.966187,40.757867,1,8.5,2013-01-17,09:22:00,1.3590869245722763,0.844499561666445,7 am - 10 am,0 to 100,2013,Jan,1358414520, , , , , , , , , , , , , , , , , 
2014-06-28 01:47:27,-73.984792,40.764176,-73.995192,40.759386,1,5.5,2014-06-28,01:47:27,1.0244966284443786,0.6365942737049838,12 am- 4 am,0 to 100,2014,Jun,1403920047, , , , , , , , , , , , , , , , , 
2014-06-06 21:22:30,-73.983992,40.721346,-74.003326,40.723047,1,8.5,2014-06-06,21:22:30,1.639238212307614,1.018577934002519,8 pm - 11 pm,0 to 100,2014,Jun,1402089750, , , , , , , , , , , , , , , , , 
2013-02-12 08:17:37,-73.971976,40.753646,-73.962724,40.766578,1,5.5,2013-02-12,08:17:37,1.6345126957302285,1.015641626834745,7 am - 10 am,0 to 100,2013,Feb,1360657057, , , , , , , , , , , , , , , , , 
2013-03-05 19:49:50,-73.968181,40.768044,-73.960084,40.780440000000006,1,5.5,2013-03-05,19:49:50,1.5368220734270417,0.9549393375091912,5 pm - 8 pm,0 to 100,2013,March,1362512990, , , , , , , , , , , , , , , , , 
2013-03-10 14:11:22,-73.983533,40.729948,-73.97500600000001,40.761446,3,12.0,2013-03-10,14:11:22,3.5730791253882384,2.220213954408788,1 pm - 5 pm,0 to 100,2013,March,1362924682, , , , , , , , , , , , , , , , , 
2013-11-25 15:20:29,-73.962246,40.779063,-73.945826,40.778743,1,9.0,2013-11-25,15:20:29,1.382165903167332,0.858840209755137,1 pm - 5 pm,0 to 100,2013,Nov,1385392829, , , , , , , , , , , , , , , , , 
2014-05-23 20:48:00,-73.980427,40.771815,-73.979417,40.74787,2,10.5,2014-05-23,20:48:00,2.6622485630928208,1.6542486752910015,8 pm - 11 pm,0 to 100,2014,May,1400878080, , , , , , , , , , , , , , , , , 
