pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount,date,time,Distance (km),Distance (miles),Time Interval,fare_amount_group,Year,Month,Timestamp,Clouds,Dew Point,Feels Like,Humidity,Pressure,Sunrise,Sunset,Temp,Visibility,Weather Description,Weather Icon,Weather ID,Weather Main,Wind Degree,Wind Speed,Data Rain,Data Snow
2009-11-12 19:09:16,-74.001343,40.730898,-73.98940400000002,40.758863,1,8.5,2009-11-12,19:09:16,3.2661295384184594,2.029483849539848,5 pm - 8 pm,0 to 100,2009,Nov,1258052956,40,35.69,39.6,64,1021,1258025988,1258062047,47.23,10000,light rain,10d,500,Rain,50,21.92,Data not found,Data not found
2009-12-10 18:57:14,-73.97468,40.765331,-73.95914599999998,40.763439,1,5.3,2009-12-10,18:57:14,1.324236102521149,0.8228442109940406,5 pm - 8 pm,0 to 100,2009,Dec,1260471434,100,17.31,26.85,40,1004,1260446974,1260480506,37.6,10000,overcast clouds,04d,804,Clouds,290,21.92,Data not found,Data not found
2010-05-05 15:27:00,-73.991537,40.729753,-73.998778,40.733553,1,4.5,2010-05-05,15:27:00,0.7416935152243888,0.4608681293103935,1 pm - 5 pm,0 to 100,2010,May,1273073220,0,43.9,75.61,31,1015,1273052968,1273103745,76.78,10000,clear sky,01d,800,Clear,150,6.93,Data not found,Data not found
2009-07-31 20:12:00,-73.990848,40.750007,-73.980248,40.743358,5,6.5,2009-07-31,20:12:00,1.158580263157482,0.7199101887466178,8 pm - 11 pm,0 to 100,2009,Jul,1249071120,100,67.44,73.11,85,1011,1249033909,1249085561,72.19,3219,light rain,10d,500,Rain,330,28.86,Data not found,Data not found
2010-03-30 15:42:53,-73.97121899999998,40.764376,-73.954551,40.781676,1,6.5,2010-03-30,15:42:53,2.3797983257866986,1.4787417983687092,1 pm - 5 pm,0 to 100,2010,March,1269963773,100,39.25,30.58,91,997,1269945746,1269991074,41.68,2816,heavy intensity rain,10d,502,Rain,360,31.09,Data not found,Data not found
2010-05-20 14:54:23,-73.975451,40.761088,-73.960622,40.761249,1,7.3,2010-05-20,14:54:23,1.2482903916748476,0.7756536168086592,1 pm - 5 pm,0 to 100,2010,May,1274367263,0,51.21,67.57,54,1015,1274348063,1274400646,68.49,10000,clear sky,01d,800,Clear,140,4.7,Data not found,Data not found
2010-11-19 02:35:00,-73.99193299999997,40.752013,-73.960048,40.797888,1,10.5,2010-11-19,02:35:00,5.760891047807696,3.5796606359176404,12 am- 4 am,0 to 100,2010,Nov,1290134100,100,37.51,40.95,68,1019,1290080797,1290116161,47.53,10000,overcast clouds,04n,804,Clouds,310,17.22,Data not found,Data not found
2009-12-14 17:54:46,-73.955042,40.764896,-73.966726,40.766919,1,5.7,2009-12-14,17:54:46,1.0087451188333942,0.6268067150716407,5 pm - 8 pm,0 to 100,2009,Dec,1260813286,100,33.94,43.18,61,1019,1260792752,1260826137,46.65,10000,overcast clouds,04d,804,Clouds,0,6.93,Data not found,Data not found
2010-12-09 11:51:58,-73.97318,40.795525,-73.977036,40.787904,1,4.1,2010-12-09,11:51:58,0.906893753112955,0.563519053222411,10 am - 1 pm,0 to 100,2010,Dec,1291895518,0,9.7,12.83,48,1023,1291896516,1291930096,24.78,10000,clear sky,01n,800,Clear,300,13.87,Data not found,Data not found
2009-04-24 19:23:13,-73.995742,40.716652,-73.983497,40.725947,1,6.5,2009-04-24,19:23:13,1.4596045170726124,0.9069584531998288,5 pm - 8 pm,0 to 100,2009,Apr,1240600993,0,37.18,66.15,32,1024,1240567401,1240616665,68.13,10000,clear sky,01d,800,Clear,170,16.11,Data not found,Data not found
2009-11-13 00:02:54,-73.995859,40.724489,-74.004205,40.721944,3,4.9,2009-11-13,00:02:54,0.7576497645675504,0.4707829076314206,12 am- 4 am,0 to 100,2009,Nov,1258070574,40,31.17,47.48,47,1020,1258025985,1258062046,50.52,10000,light rain,10n,500,Rain,40,21.92,Data not found,Data not found
2010-03-14 20:07:29,-73.977789,40.78706500000001,-73.99067099999998,40.755793,1,8.9,2010-03-14,20:07:29,3.6402825552320888,2.261972333523114,8 pm - 11 pm,0 to 100,2010,March,1268597249,100,46.26,42.78,91,1001,1268564951,1268607667,48.76,10000,mist,50d,701,Mist,50,16.11,Data not found,Data not found
2009-07-24 10:06:55,-74.00409300000003,40.721809,-73.99262399999998,40.737319,1,6.9,2009-07-24,10:06:55,1.9757056141778409,1.227649604296072,10 am - 1 pm,0 to 100,2009,Jul,1248430015,100,62.98,65.34,94,1012,1248428723,1248481161,64.74,10000,overcast clouds,04d,804,Clouds,320,8.05,Data not found,Data not found
2009-11-14 02:06:00,-73.99865,40.745202,-73.974598,40.779947,2,9.3,2009-11-14,02:06:00,4.359579333407043,2.7089237410410747,12 am- 4 am,0 to 100,2009,Nov,1258164360,100,48.38,52.66,82,1015,1258112461,1258148391,53.74,10000,light rain,10n,500,Rain,40,25.28,Data not found,Data not found
2010-11-02 14:44:00,-73.97908199999998,40.748563,-73.972228,40.74569,1,4.1,2010-11-02,14:44:00,0.6594595478831059,0.4097701839779699,1 pm - 5 pm,0 to 100,2010,Nov,1288709040,0,25.23,38.91,45,1032,1288697249,1288734683,44.35,10000,clear sky,01d,800,Clear,360,10.29,Data not found,Data not found
2009-04-18 21:41:00,-73.982612,40.771527,-73.962047,40.767685,1,6.9,2009-04-18,21:41:00,1.7826254142573448,1.107674832078582,8 pm - 11 pm,0 to 100,2009,Apr,1240090860,20,30.63,75.45,18,1012,1240049511,1240097886,77.18,10000,few clouds,02d,801,Clouds,320,13.87,Data not found,Data not found
2010-09-08 07:35:34,-73.99974300000002,40.721963,-74.000943,40.72049000000001,3,3.7,2010-09-08,07:35:34,0.1923738105310047,0.1195358411094018,7 am - 10 am,0 to 100,2010,Sep,1283931334,0,63.36,75.87,66,1011,1283941801,1283987859,75.51,10000,clear sky,01n,800,Clear,220,11.41,Data not found,Data not found
2009-09-05 14:59:06,-73.985005,40.748239,-73.958753,40.783422,2,10.9,2009-09-05,14:59:06,4.490845619623523,2.7904890325372658,1 pm - 5 pm,0 to 100,2009,Sep,1252162746,0,60.17,76.01,58,1021,1252146437,1252192930,75.99,10000,clear sky,01d,800,Clear,10,5.82,Data not found,Data not found
2009-11-12 19:38:00,-73.950528,40.771538,-73.981548,40.772748,5,9.3,2009-11-12,19:38:00,2.6139937927117605,1.6242644765629144,5 pm - 8 pm,0 to 100,2009,Nov,1258054680,40,35.35,41.77,59,1020,1258025981,1258062029,49.03,10000,light rain,10d,500,Rain,50,23.04,Data not found,Data not found
2010-05-24 21:23:00,-73.98813,40.743777,-73.99866800000002,40.723043,3,6.9,2010-05-24,21:23:00,2.4690348584449158,1.5341909468756851,8 pm - 11 pm,0 to 100,2010,May,1274736180,100,65.75,72.59,81,1026,1274693492,1274746463,71.89,10000,overcast clouds,04d,804,Clouds,180,13.87,Data not found,Data not found
2010-07-19 00:36:00,-73.986908,40.757638,-73.938237,40.797138,1,12.1,2010-07-19,00:36:00,6.003465001894997,3.730389477608832,12 am- 4 am,0 to 100,2010,Jul,1279499760,0,63.41,82.99,54,1011,1279445986,1279499051,81.66,10000,clear sky,01n,800,Clear,280,17.22,Data not found,Data not found
2009-04-16 20:55:46,-73.974835,40.756152,-73.962109,40.764866,1,5.7,2009-04-16,20:55:46,1.4439805262866798,0.8972501312877824,8 pm - 11 pm,0 to 100,2009,Apr,1239915346,0,23.59,56.03,24,1025,1239876890,1239924956,59.27,10000,clear sky,01d,800,Clear,170,11.41,Data not found,Data not found
2009-10-29 22:00:00,-73.968582,40.762737,-73.94068299999998,40.766668,1,6.1,2009-10-29,22:00:00,2.3884309389395173,1.4841058688279154,8 pm - 11 pm,0 to 100,2009,Oct,1256853600,100,46.09,52.79,74,1026,1256815383,1256853354,54.19,10000,overcast clouds,04n,804,Clouds,200,8.05,Data not found,Data not found
2010-05-17 15:50:00,-73.990315,40.750423,-73.982113,40.762825,3,6.9,2010-05-17,15:50:00,1.5414382761243255,0.9578077200121328,1 pm - 5 pm,0 to 100,2010,May,1274111400,0,36.39,70.38,27,1023,1274089020,1274141276,72.19,10000,clear sky,01d,800,Clear,60,6.93,Data not found,Data not found
2009-06-23 12:03:10,-73.970686,40.751917,-73.978565,40.741172,1,4.5,2009-06-23,12:03:10,1.3659168408556837,0.8487434854385547,10 am - 1 pm,0 to 100,2009,Jun,1245758590,100,58.59,67.03,74,1007,1245749116,1245803457,67.14,10000,overcast clouds,04d,804,Clouds,360,12.75,Data not found,Data not found
2009-05-01 07:52:03,-73.978635,40.761352,-73.991221,40.750673,1,5.3,2009-05-01,07:52:03,1.5908185835389894,0.9884912967669912,7 am - 10 am,0 to 100,2009,May,1241164323,100,53.83,55.2,94,1018,1241171635,1241221910,55.53,9656,mist,50n,701,Mist,220,11.41,Data not found,Data not found
2009-06-20 00:38:00,-73.98787,40.760485,-73.979215,40.771472,6,4.5,2009-06-20,00:38:00,1.4217247680869445,0.8834210099089965,12 am- 4 am,0 to 100,2009,Jun,1245458280,75,60.66,73.65,64,1009,1245403467,1245457817,73.58,10000,broken clouds,04n,803,Clouds,330,12.75,Data not found,Data not found
2009-02-17 23:09:25,-73.98227800000002,40.76430300000001,-73.963622,40.759935,2,6.2,2009-02-17,23:09:25,1.6435702631944038,1.02126975231735,11pm - 12 am,0 to 100,2009,Feb,1234912165,0,12.47,32.81,31,1022,1234871223,1234909984,38.03,10000,clear sky,01n,800,Clear,90,6.93,Data not found,Data not found
2009-05-12 18:47:22,-73.998183,40.726018,-74.00073,40.735996,1,5.3,2009-05-12,18:47:22,1.1293595064500386,0.7017532071843355,5 pm - 8 pm,0 to 100,2009,May,1242154042,20,30.6,62.67,27,1021,1242121294,1242172993,65.19,10000,few clouds,02d,801,Clouds,320,12.75,Data not found,Data not found
2010-02-28 11:22:00,-73.998685,40.734747,-73.995207,40.743962,1,4.1,2010-02-28,11:22:00,1.0650672676993875,0.6618037628465008,10 am - 1 pm,0 to 100,2010,Feb,1267356120,100,27.55,30.15,74,1003,1267356696,1267397146,34.38,10000,overcast clouds,04n,804,Clouds,210,4.7,Data not found,Data not found
2009-01-19 18:21:00,-73.974182,40.75552,-74.004798,40.74157,2,9.7,2009-01-19,18:21:00,3.0077147769980086,1.868911962045316,5 pm - 8 pm,0 to 100,2009,Jan,1232389260,100,24.91,24.12,76,1004,1232367342,1232402243,30.81,4023,light snow,13d,600,Snow,180,6.93,Data not found,Data not found
2010-08-19 13:00:00,-73.98355699999998,40.755738,-73.971227,40.76389,1,6.5,2010-08-19,13:00:00,1.3775904242295292,0.8559971318860707,1 pm - 5 pm,0 to 100,2010,Aug,1282222800,0,61.61,72.52,69,1014,1282212619,1282261745,72.34,10000,clear sky,01d,800,Clear,80,8.05,Data not found,Data not found
2009-03-09 22:31:00,-73.98701,40.76678,-73.978717,40.787758,1,6.5,2009-03-09,22:31:00,2.4333957602758765,1.5120457829146583,8 pm - 11 pm,0 to 100,2009,March,1236637860,100,37.36,40.41,75,1019,1236597419,1236639362,44.8,10000,overcast clouds,04d,804,Clouds,50,8.05,Data not found,Data not found
2010-05-09 18:35:00,-73.982527,40.756272,-73.95176500000002,40.786203,2,8.5,2010-05-09,18:35:00,4.21485731064688,2.6189974217050964,5 pm - 8 pm,0 to 100,2010,May,1273430100,100,28.71,47.21,42,1015,1273398290,1273449595,50.49,10000,overcast clouds,04d,804,Clouds,320,28.86,Data not found,Data not found
2009-09-21 00:51:00,-74.009303,40.715112,-74.00542800000002,40.72639,1,5.3,2009-09-21,00:51:00,1.2950648799013138,0.8047180085633326,12 am- 4 am,0 to 100,2009,Sep,1253494260,0,50.05,62.22,62,1026,1253443313,1253487414,63.28,10000,clear sky,01n,800,Clear,200,9.17,Data not found,Data not found
2010-03-20 00:28:00,-74.003465,40.732557,-73.952623,40.780622,5,15.3,2010-03-20,00:28:00,6.844297855019318,4.252860088619757,12 am- 4 am,0 to 100,2010,March,1269044880,0,34.48,58.42,37,1012,1268996458,1269039992,60.89,10000,clear sky,01n,800,Clear,160,10.29,Data not found,Data not found
2009-02-08 20:25:00,-73.982105,40.77372,-73.944215,40.757283,1,11.7,2009-02-08,20:25:00,3.675064367761959,2.28358480356044,8 pm - 11 pm,0 to 100,2009,Feb,1234124700,0,26.46,40.44,41,1018,1234094300,1234131721,48.31,10000,clear sky,01d,800,Clear,320,25.28,Data not found,Data not found
2009-08-07 21:55:00,-73.97746,40.758732,-73.982413,40.755657,1,6.9,2009-08-07,21:55:00,0.5390625134305949,0.3349587491956919,8 pm - 11 pm,0 to 100,2009,Aug,1249682100,40,48.4,76.55,36,1018,1249639115,1249689883,77.41,10000,scattered clouds,03d,802,Clouds,320,13.87,Data not found,Data not found
2009-07-04 12:31:00,-73.965132,40.755073,-73.96164,40.768328,1,5.3,2009-07-04,12:31:00,1.5020021266310617,0.9333031718785724,10 am - 1 pm,0 to 100,2009,Jul,1246710660,20,56.88,68.36,66,1012,1246699795,1246753823,68.68,10000,few clouds,02d,801,Clouds,300,13.87,Data not found,Data not found
2010-04-28 10:08:00,-73.982122,40.776598,-73.981088,40.771075,2,4.5,2010-04-28,10:08:00,0.6198817683179647,0.3851776307790552,10 am - 1 pm,0 to 100,2010,Apr,1272449280,0,27.14,30.7,58,1000,1272448686,1272498506,40.06,10000,clear sky,01d,800,Clear,290,19.46,Data not found,Data not found
2009-10-17 20:59:32,-73.988433,40.737607,-73.969387,40.764783,4,8.9,2009-10-17,20:59:32,3.41917271241019,2.1245807053886625,8 pm - 11 pm,0 to 100,2009,Oct,1255813172,100,35.85,43.93,61,1019,1255777768,1255817560,48.67,10000,overcast clouds,04d,804,Clouds,20,11.41,Data not found,Data not found
2009-04-25 21:30:22,-74.001132,40.736474,-73.985893,40.727902,1,6.9,2009-04-25,21:30:22,1.5981430227164362,0.993042503583106,8 pm - 11 pm,0 to 100,2009,Apr,1240695022,0,48.06,85.3,25,1019,1240653717,1240703131,88.3,10000,clear sky,01d,800,Clear,230,14.99,Data not found,Data not found
2010-04-08 23:02:00,-73.984652,40.75921,-73.988715,40.77506500000001,2,7.7,2010-04-08,23:02:00,1.7947656807586152,1.115218462698134,11pm - 12 am,0 to 100,2010,Apr,1270767720,0,54.55,70.99,55,1002,1270722466,1270769239,71.55,10000,clear sky,01d,800,Clear,180,16.11,Data not found,Data not found
2009-06-29 00:37:00,-73.995225,40.749832,-73.991603,40.770325,1,6.1,2009-06-29,00:37:00,2.2976034428518,1.4276681390208408,12 am- 4 am,0 to 100,2009,Jun,1246235820,75,62.64,72.05,73,1002,1246181226,1246235477,71.74,10000,broken clouds,04n,803,Clouds,180,8.05,Data not found,Data not found
2009-03-23 17:35:00,-74.002903,40.760378,-74.001573,40.735887,1,7.7,2009-03-23,17:35:00,2.72386744124484,1.6925369662376126,5 pm - 8 pm,0 to 100,2009,March,1237829700,0,-0.22,31.87,15,1026,1237805630,1237849860,40.03,10000,clear sky,01d,800,Clear,340,14.99,Data not found,Data not found
2010-04-01 14:02:43,-74.00164699999998,40.740897,-73.991365,40.73666,1,5.3,2010-04-01,14:02:43,0.9854835359978004,0.6123526016862816,1 pm - 5 pm,0 to 100,2010,Apr,1270130563,40,42.44,50.45,69,1021,1270118355,1270164005,52.29,10000,scattered clouds,03d,802,Clouds,50,6.93,Data not found,Data not found
2009-07-21 17:51:43,-73.97103299999998,40.75136,-74.000649,40.737477,2,10.9,2009-07-21,17:51:43,2.9320994023990465,1.8219266297979584,5 pm - 8 pm,0 to 100,2009,Jul,1248198703,100,64.35,67.44,92,1020,1248169350,1248222104,66.74,6437,mist,50d,701,Mist,50,13.87,Data not found,Data not found
2009-11-07 08:17:15,-74.00029,40.718306,-73.980201,40.744375,1,8.9,2009-11-07,08:17:15,3.3546760525381423,2.084504239339196,7 am - 10 am,0 to 100,2009,Nov,1257581835,0,27.45,31.59,68,1027,1257593627,1257630340,36.39,10000,clear sky,01n,800,Clear,300,5.82,Data not found,Data not found
2010-10-15 15:35:00,-73.974263,40.737088,-73.962583,40.761222,1,7.7,2010-10-15,15:35:00,2.8564675278557856,1.7749310449350575,1 pm - 5 pm,0 to 100,2010,Oct,1287156900,100,40.42,52.81,58,997,1287140816,1287180961,54.9,10000,overcast clouds,04d,804,Clouds,250,34.45,Data not found,Data not found
2010-05-22 14:01:43,-73.961072,40.769275,-73.983177,40.766783,1,7.3,2010-05-22,14:01:43,1.88089105646444,1.1687344230954553,1 pm - 5 pm,0 to 100,2010,May,1274536903,0,55.42,63.43,74,1025,1274520766,1274573554,63.86,10000,clear sky,01d,800,Clear,50,10.29,Data not found,Data not found
2010-01-12 22:38:00,-74.0,40.734992,-74.00429799999998,40.747888,1,5.7,2010-01-12,22:38:00,1.478052465742399,0.9184215055503492,8 pm - 11 pm,0 to 100,2010,Jan,1263335880,20,17.53,17.96,54,1018,1263298735,1263332962,30.56,10000,few clouds,02n,801,Clouds,310,26.4,Data not found,Data not found
2009-12-19 14:11:46,-73.981279,40.737212,-73.97801,40.751778,1,7.3,2009-12-19,14:11:46,1.641879941598677,1.0202194325615943,1 pm - 5 pm,0 to 100,2009,Dec,1261231906,100,2.37,14.52,30,1012,1261224943,1261258243,26.82,10000,light snow,13d,600,Snow,40,16.11,Data not found,Data not found
2009-03-09 18:48:45,-73.969441,40.76348400000001,-73.977975,40.753656,1,6.3,2009-03-09,18:48:45,1.3072007778738823,0.8122589246982505,5 pm - 8 pm,0 to 100,2009,March,1236624525,100,39.16,38.86,86,1014,1236597415,1236639357,43.05,10000,mist,50d,701,Mist,0,6.93,Data not found,Data not found
2009-02-21 12:20:00,-73.988812,40.77786,-73.97654,40.765623,5,7.3,2009-02-21,12:20:00,1.7075661250940273,1.061035036160182,10 am - 1 pm,0 to 100,2009,Feb,1235218800,0,13.82,14.04,54,1022,1235216493,1235255871,26.64,10000,clear sky,01d,800,Clear,270,17.22,Data not found,Data not found
2010-09-28 14:30:00,-73.980915,40.763272,-73.98808199999998,40.74462800000001,3,7.7,2010-09-28,14:30:00,2.157872188644568,1.3408429471985828,1 pm - 5 pm,0 to 100,2010,Sep,1285684200,0,66.51,73.44,81,1011,1285670963,1285713817,72.66,10000,moderate rain,10d,501,Rain,180,19.46,Data not found,Data not found
2010-01-26 09:38:54,-73.962969,40.772146,-73.978854,40.7648,1,6.5,2010-01-26,09:38:54,1.5664245581441008,0.9733335144494644,7 am - 10 am,0 to 100,2010,Jan,1264498734,100,29.86,38.14,60,1000,1264507870,1264543526,42.46,10000,overcast clouds,04n,804,Clouds,270,6.93,Data not found,Data not found
2010-09-29 07:59:32,-73.982815,40.759769,-73.99221800000002,40.735568,1,7.3,2010-09-29,07:59:32,2.803425965594105,1.741972464236336,7 am - 10 am,0 to 100,2010,Sep,1285747172,0,62.96,68.07,85,1011,1285757423,1285800116,67.62,10000,fog,50n,741,Fog,190,11.41,Data not found,Data not found
2010-12-18 17:41:00,-74.00089799999998,40.731905,-73.990135,40.726447,5,5.3,2010-12-18,17:41:00,1.0905771727524194,0.6776549223609799,5 pm - 8 pm,0 to 100,2010,Dec,1292694060,0,16.65,28.42,43,1019,1292674503,1292707820,34.95,10000,clear sky,01d,800,Clear,260,8.05,Data not found,Data not found
2010-10-05 10:18:00,-73.99363199999998,40.762317,-73.94514699999998,40.790903,1,13.7,2010-10-05,10:18:00,5.1708556559332415,3.2130287297483697,10 am - 1 pm,0 to 100,2010,Oct,1286273880,100,53.89,56.1,91,1015,1286276190,1286317918,56.48,10000,mist,50n,701,Mist,30,17.22,Data not found,Data not found
2010-07-28 07:21:00,-73.960738,40.757343,-73.979153,40.753562,1,7.3,2010-07-28,07:21:00,1.60606410600449,0.9979644487830353,7 am - 10 am,0 to 100,2010,Jul,1280301660,0,62.13,76.78,61,1018,1280310515,1280362551,76.57,10000,clear sky,01n,800,Clear,260,13.87,Data not found,Data not found
2009-07-19 00:19:00,-73.984712,40.74827,-73.99161,40.758525,4,6.9,2009-07-19,00:19:00,1.2790012979562295,0.7947365366897173,12 am- 4 am,0 to 100,2009,Jul,1247962740,0,53.24,76.93,43,1012,1247910000,1247963038,77.47,10000,clear sky,01d,800,Clear,270,14.99,Data not found,Data not found
2009-07-13 23:14:42,-74.003807,40.725597,-74.008207,40.738007,4,5.7,2009-07-13,23:14:42,1.4279684148315028,0.8873006417733375,11pm - 12 am,0 to 100,2009,Jul,1247526882,0,58.53,73.6,59,1013,1247477770,1247531221,73.74,10000,clear sky,01d,800,Clear,280,12.75,Data not found,Data not found
2009-06-19 14:02:35,-74.003585,40.739267,-73.99177399999998,40.75649,1,8.5,2009-06-19,14:02:35,2.15679040016652,1.3401707533315024,1 pm - 5 pm,0 to 100,2009,Jun,1245420155,100,62.73,70.25,78,1009,1245403475,1245457817,69.89,10000,overcast clouds,04d,804,Clouds,30,6.93,Data not found,Data not found
2009-12-15 15:19:15,-73.945422,40.774195,-73.951819,40.784694,3,6.5,2009-12-15,15:19:15,1.2848932458330735,0.7983976324661498,1 pm - 5 pm,0 to 100,2009,Dec,1260890355,100,42.67,44.13,85,1014,1260879193,1260912547,46.94,10000,light intensity drizzle,09d,300,Drizzle,260,5.82,Data not found,Data not found
2010-05-19 21:57:19,-73.980609,40.720906,-73.984055,40.74635900000001,1,8.9,2010-05-19,21:57:19,2.843312816728949,1.7667570660823375,8 pm - 11 pm,0 to 100,2010,May,1274306239,100,51.96,62.24,67,1011,1274261720,1274314184,63.09,10000,overcast clouds,04d,804,Clouds,330,11.41,Data not found,Data not found
2010-04-20 12:28:00,-74.00331700000002,40.72288,-73.984157,40.742933,1,10.1,2010-04-20,12:28:00,2.7511372205058056,1.7094816636048351,10 am - 1 pm,0 to 100,2010,Apr,1271766480,0,35.53,51.67,49,1016,1271758166,1271806797,54.25,10000,clear sky,01d,800,Clear,300,6.93,Data not found,Data not found
2010-03-19 23:01:00,-73.98110799999998,40.744655,-73.94811700000002,40.79642,2,11.7,2010-03-19,23:01:00,6.387394365390017,3.968952716883952,11pm - 12 am,0 to 100,2010,March,1269039660,0,30.2,59.95,29,1011,1268996452,1269039987,62.64,10000,clear sky,01d,800,Clear,180,11.41,Data not found,Data not found
2009-08-19 20:50:09,-73.984604,40.742614,-73.98576700000002,40.756143,3,6.1,2009-08-19,20:50:09,1.5065963278257597,0.9361578832476416,8 pm - 11 pm,0 to 100,2009,Aug,1250715009,40,68.54,88.59,58,1014,1250676636,1250725722,84.97,10000,light rain,10d,500,Rain,230,5.82,Data not found,Data not found
2009-10-12 06:53:46,-73.981774,40.728358,-74.005748,40.735893,1,6.5,2009-10-12,06:53:46,2.185542596641321,1.3580365843397424,4 am - 7 am,0 to 100,2009,Oct,1255330426,0,29.44,43.92,49,1028,1255345441,1255386018,47.26,10000,clear sky,01n,800,Clear,10,6.93,Data not found,Data not found
2010-10-13 16:56:00,-74.007367,40.73296,-73.987967,40.738613,1,6.1,2010-10-13,16:56:00,1.7501535719638313,1.0874977145686002,1 pm - 5 pm,0 to 100,2010,Oct,1286988960,0,39.69,57.83,47,1017,1286967895,1287008354,59.94,10000,clear sky,01d,800,Clear,50,5.82,Data not found,Data not found
2010-10-23 10:30:47,-73.96417199999998,40.756671,-73.971896,40.760188,1,4.1,2010-10-23,10:30:47,0.7585855049799367,0.4713643512122589,10 am - 1 pm,0 to 100,2010,Oct,1287829847,0,32.76,40.75,60,1021,1287832548,1287871454,45.82,10000,clear sky,01n,800,Clear,260,10.29,Data not found,Data not found
2009-10-18 15:04:24,-73.987015,40.757019,-73.97569399999998,40.748989,2,5.3,2009-10-18,15:04:24,1.3055605912314363,0.8112397574356174,1 pm - 5 pm,0 to 100,2009,Oct,1255878264,100,39.58,34.07,88,1018,1255864235,1255903869,42.87,10000,light rain,10d,500,Rain,360,20.8,Data not found,Data not found
2010-03-21 15:23:00,-73.98366999999998,40.762945,-73.997323,40.740913,1,8.1,2010-03-21,15:23:00,2.704661031245516,1.6806026266951148,1 pm - 5 pm,0 to 100,2010,March,1269184980,0,39.63,56.59,49,1020,1269169052,1269212914,58.71,10000,clear sky,01d,800,Clear,50,13.87,Data not found,Data not found
