pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount,date,time,Distance (km),Distance (miles),Time Interval,fare_amount_group,Year,Month,Timestamp,Clouds,Dew Point,Feels Like,Humidity,Pressure,Sunrise,Sunset,Temp,Visibility,Weather Description,Weather Icon,Weather ID,Weather Main,Wind Degree,Wind Speed,Data Rain,Data Snow
2014-05-28 00:25:00,-73.982175,40.752637,-73.97920699999997,40.740202000000004,6,6.0,2014-05-28,00:25:00,1.4042508644954588,0.8725632026144001,12 am- 4 am,0 to 100,2014,May,1401236700,0,63.55,79.11,59,1008,1401182975,1401236216,79.11,10000,light rain,10n,500,Rain,252,20.69,Data not found,Data not found
2013-08-18 00:31:00,-73.982027,40.752192,-73.931042,40.765797,2,17.0,2013-08-18,00:31:00,4.550082266625412,2.8272970699947884,12 am- 4 am,0 to 100,2013,Aug,1376785860,0,52.02,71.44,49,1025,1376734113,1376783496,72.21,10000,clear sky,01n,800,Clear,190,8.05,Data not found,Data not found
2013-11-17 12:29:00,-74.00285699999998,40.728421999999995,-73.990742,40.728465,1,6.0,2013-11-17,12:29:00,1.0202369040218464,0.6339473970831809,10 am - 1 pm,0 to 100,2013,Nov,1384691340,100,48.67,52.36,84,1024,1384688742,1384724201,53.37,8047,haze,50d,721,Haze,60,5.82,Data not found,Data not found
2013-07-01 15:24:16,-73.957595,40.782742,-74.000518,40.72098,1,24.0,2013-07-01,15:24:16,7.7563720534068095,4.81959812929947,1 pm - 5 pm,0 to 100,2013,Jul,1372692256,100,70.36,74.44,91,1016,1372670892,1372725060,73.15,4828,moderate rain,10d,501,Rain,250,9.22,Data not found,Data not found
2013-02-01 20:34:00,-73.993935,40.727385,-73.99696999999998,40.720073,3,5.5,2013-02-01,20:34:00,0.8518005336161057,0.5292856286528054,8 pm - 11 pm,0 to 100,2013,Feb,1359750840,20,8.85,16.84,37,1015,1359720344,1359756803,29.44,10000,few clouds,02d,801,Clouds,290,19.69,Data not found,Data not found
2013-08-02 20:04:32,-73.99470699999998,40.7278,-74.006339,40.739384,2,7.5,2013-08-02,20:04:32,1.617542918799653,1.0050970701030566,8 pm - 11 pm,0 to 100,2013,Aug,1375473872,0,54.63,81.9,38,1012,1375437228,1375488632,82.8,10000,clear sky,01d,800,Clear,240,12.75,Data not found,Data not found
2014-04-19 08:59:40,-74.012843,40.701506,-73.98780500000002,40.690507000000004,1,11.5,2014-04-19,08:59:40,2.438035052410086,1.51492851256421,7 am - 10 am,0 to 100,2014,Apr,1397897980,0,34.93,37.51,76,1024,1397902261,1397950732,41.94,10000,clear sky,01n,800,Clear,210,6.93,Data not found,Data not found
2013-02-28 21:22:12,-73.98169399999998,40.775527000000004,-73.96758,40.803782,1,8.5,2013-02-28,21:22:12,3.356885946326273,2.0858774070900328,8 pm - 11 pm,0 to 100,2013,Feb,1362086532,100,28.9,38.62,52,1001,1362051073,1362091556,45.03,10000,overcast clouds,04d,804,Clouds,300,13.8,Data not found,Data not found
2013-04-26 19:17:35,-74.003945,40.725617,-73.958198,40.77861,2,18.0,2013-04-26,19:17:35,7.036284131412293,4.372155126581266,5 pm - 8 pm,0 to 100,2013,Apr,1367003855,0,27.45,62.94,23,1027,1366970440,1367019993,65.61,10000,clear sky,01d,800,Clear,320,10.36,Data not found,Data not found
2014-08-01 15:10:00,-73.981975,40.779016999999996,-73.99005,40.774737,5,5.0,2014-08-01,15:10:00,0.8294279116683723,0.5153838913271107,1 pm - 5 pm,0 to 100,2014,Aug,1406905800,0,66.13,82.45,62,1023,1406886744,1406938318,80.33,10000,clear sky,01d,800,Clear,240,4.7,Data not found,Data not found
2014-05-06 09:39:02,-73.98632099999998,40.740332,-73.972241,40.75932,1,9.0,2014-05-06,09:39:02,2.4201796531141246,1.5038336542397035,7 am - 10 am,0 to 100,2014,May,1399369142,0,32.18,49.42,46,1013,1399369697,1399420606,52.32,10000,clear sky,01n,800,Clear,328,5.75,Data not found,Data not found
2013-09-10 09:26:00,-73.96199,40.75673,-73.953115,40.782687,1,11.0,2013-09-10,09:26:00,2.9796101897189247,1.851448537735298,7 am - 10 am,0 to 100,2013,Sep,1378805160,100,62.2,69.3,79,1021,1378809120,1378854827,68.99,10000,light rain,10n,500,Rain,220,11.5,Data not found,Data not found
2014-04-18 12:42:44,-73.96118100000002,40.777387,-73.959098,40.781735,1,3.0,2014-04-18,12:42:44,0.5139821647693629,0.3193745043119309,10 am - 1 pm,0 to 100,2014,Apr,1397824964,100,27.57,33.12,65,1035,1397815930,1397864263,37.67,10000,overcast clouds,04d,804,Clouds,120,5.82,Data not found,Data not found
2014-10-09 18:02:08,-73.980639,40.779899,-73.963972,40.809712,1,10.5,2014-10-09,18:02:08,3.5974761386808614,2.2353735933245065,5 pm - 8 pm,0 to 100,2014,Oct,1412877728,0,35.58,64.13,32,1016,1412852434,1412893527,66.29,10000,clear sky,01d,800,Clear,260,17.27,Data not found,Data not found
2014-12-12 00:18:54,-73.988405,40.764099,-73.994585,40.761751000000004,1,4.5,2014-12-12,00:18:54,0.5819326369822401,0.36159707518749296,12 am- 4 am,0 to 100,2014,Dec,1418343534,75,23.74,27.99,59,1010,1418299812,1418333313,35.56,10000,broken clouds,04n,803,Clouds,260,10.36,Data not found,Data not found
2014-11-12 14:47:00,-73.98025,40.745709999999995,-73.97811,40.756640000000004,1,15.0,2014-11-12,14:47:00,1.2278850413805773,0.7629742884540105,1 pm - 5 pm,0 to 100,2014,Nov,1415803620,75,55.96,61.88,80,1013,1415792364,1415828455,62.2,10000,mist,50d,701,Mist,190,6.93,Data not found,Data not found
2013-10-14 01:47:45,-73.99719499999998,40.762299,-73.98347700000002,40.773654,1,6.0,2013-10-14,01:47:45,1.7103055239524618,1.0627372239256228,12 am- 4 am,0 to 100,2013,Oct,1381715265,75,47.66,56.46,69,1028,1381662309,1381702728,57.74,10000,broken clouds,04n,803,Clouds,100,9.22,Data not found,Data not found
2014-07-09 22:20:03,-73.991663,40.749717,-73.99290500000002,40.747075,1,3.0,2014-07-09,22:20:03,0.3116557536364996,0.1936543885297697,8 pm - 11 pm,0 to 100,2014,Jul,1404944403,0,69.06,85.96,64,1011,1404898379,1404952140,82.47,10000,clear sky,01d,800,Clear,170,13.87,Data not found,Data not found
2013-06-24 14:09:00,-73.961975,40.755527,-73.967972,40.763837,5,6.0,2013-06-24,14:09:00,1.0524082335643137,0.6539377841626466,1 pm - 5 pm,0 to 100,2013,Jun,1372082940,0,69.26,86.29,64,1018,1372065930,1372120263,82.67,10000,clear sky,01d,800,Clear,0,4.7,Data not found,Data not found
2013-10-07 09:42:00,-73.985858,40.729335,-73.99687,40.725392,1,6.0,2013-10-07,09:42:00,1.02565946491705,0.6373168285862839,7 am - 10 am,0 to 100,2013,Oct,1381138920,100,66.4,70.97,88,1015,1381143525,1381184899,70.12,10000,overcast clouds,04n,804,Clouds,180,10.36,Data not found,Data not found
2014-09-26 05:33:51,-73.990111,40.756349,-73.983446,40.761134999999996,1,4.5,2014-09-26,05:33:51,0.7730444409034863,0.4803487397961191,4 am - 7 am,0 to 100,2014,Sep,1411709631,0,52.39,59.97,74,1024,1411728444,1411771625,60.73,10000,clear sky,01n,800,Clear,340,9.22,Data not found,Data not found
2014-06-09 11:25:02,-73.971778,40.760809,-73.97295799999998,40.753609000000004,1,7.0,2014-06-09,11:25:02,0.8062426167557502,0.5009771811772218,10 am - 1 pm,0 to 100,2014,Jun,1402313102,100,61.03,64.06,91,1014,1402305870,1402359962,63.72,2816,moderate rain,10d,501,Rain,70,6.93,Data not found,Data not found
2013-10-17 12:48:00,-73.98656,40.74239,-73.97878,40.75333,2,8.5,2013-10-17,12:48:00,1.380920666325061,0.8580664535306778,10 am - 1 pm,0 to 100,2013,Oct,1382014080,100,59.38,64.06,85,1012,1382008166,1382047961,63.97,6437,haze,50d,721,Haze,180,6.93,Data not found,Data not found
2013-03-27 23:27:00,-73.99118,40.750267,-73.969847,40.757477,1,8.0,2013-03-27,23:27:00,1.9664307915193804,1.2218864823588431,11pm - 12 am,0 to 100,2013,March,1364426820,75,27.93,36.77,49,1014,1364381228,1364426106,45.41,10000,light rain,10n,500,Rain,290,24.16,Data not found,Data not found
2014-07-19 21:56:00,-74.01295,40.706588,-73.985618,40.73174,3,16.0,2014-07-19,21:56:00,3.62095590218526,2.2499632782291252,8 pm - 11 pm,0 to 100,2014,Jul,1405806960,75,61.14,75.16,62,1021,1405762850,1405815808,75.04,Data not found,broken clouds,04d,803,Clouds,110,8.05,Data not found,Data not found
2014-05-21 10:01:45,-73.968142,40.763781,-73.97963100000003,40.77863,1,9.0,2014-05-21,10:01:45,1.91250888382842,1.1883808790115329,10 am - 1 pm,0 to 100,2014,May,1400666505,100,46.6,63.19,52,1015,1400664815,1400717499,64.6,10000,overcast clouds,04d,804,Clouds,280,3.44,Data not found,Data not found
2014-03-31 09:22:54,-73.97493,40.75268300000001,-74.005832,40.730119,1,14.5,2014-03-31,09:22:54,3.613389369800092,2.245261641294004,7 am - 10 am,0 to 100,2014,March,1396257774,100,31.96,29.08,76,1009,1396262450,1396307935,38.86,10000,moderate rain,10n,501,Rain,360,19.57,Data not found,Data not found
2014-07-26 10:39:00,-73.963987,40.771147,-73.95597,40.763870000000004,1,5.5,2014-07-26,10:39:00,1.0531792704124319,0.6544168854390198,10 am - 1 pm,0 to 100,2014,Jul,1406371140,0,55.6,70.14,59,1016,1406368000,1406420268,70.61,10000,clear sky,01d,800,Clear,240,5.82,Data not found,Data not found
2013-03-16 12:56:54,-73.986145,40.766845,-73.978902,40.779151,1,6.5,2013-03-16,12:56:54,1.4971998799496935,0.9303191867161034,10 am - 1 pm,0 to 100,2013,March,1363438614,100,19.27,29.1,46,1014,1363431931,1363475012,36.46,10000,overcast clouds,04d,804,Clouds,360,10.36,Data not found,Data not found
2013-12-31 14:35:00,-74.008302,40.736112,-73.99153299999998,40.73322,6,9.5,2013-12-31,14:35:00,1.4481257866075166,0.8998258830374667,1 pm - 5 pm,0 to 100,2013,Dec,1388500500,20,12.07,19.27,51,1021,1388492399,1388525885,26.02,10000,few clouds,02d,801,Clouds,160,5.82,Data not found,Data not found
2014-02-14 15:05:31,-73.993216,40.736832,-73.99116500000002,40.699901000000004,1,18.0,2014-02-14,15:05:31,4.107595549265889,2.5523478874979113,1 pm - 5 pm,0 to 100,2014,Feb,1392390331,0,27.63,24.53,68,994,1392378682,1392416950,36.59,10000,light rain,10d,500,Rain,290,26.44,Data not found,Data not found
2013-07-30 09:31:00,-73.994787,40.720627,-73.97457,40.747582,1,12.0,2013-07-30,09:31:00,3.4453347316698717,2.140837070892336,7 am - 10 am,0 to 100,2013,Jul,1375176660,0,53.2,67.82,58,1021,1375177855,1375229621,68.54,10000,clear sky,01n,800,Clear,320,5.82,Data not found,Data not found
2013-04-26 08:23:17,-73.990721,40.702571999999996,-74.003923,40.727092999999996,3,13.0,2013-04-26,08:23:17,2.9430593961888123,1.8287368711327698,7 am - 10 am,0 to 100,2013,Apr,1366964597,0,33.66,47.82,52,1025,1366970439,1367019987,50.61,10000,clear sky,01n,800,Clear,300,6.93,Data not found,Data not found
2014-12-23 09:32:56,-73.954784,40.765706,-73.959419,40.760263,2,5.5,2014-12-23,09:32:56,0.7197507427252614,0.4472334887129267,7 am - 10 am,0 to 100,2014,Dec,1419327176,100,43.2,38.37,96,1020,1419337051,1419370336,44.26,6437,mist,50n,701,Mist,60,11.5,Data not found,Data not found
2014-12-24 16:47:00,-73.97783199999998,40.752984999999995,-73.97941999999998,40.736317,2,9.5,2014-12-24,16:47:00,1.8570522567529133,1.1539216428802572,1 pm - 5 pm,0 to 100,2014,Dec,1419439620,100,42.93,38.73,94,1012,1419423479,1419456777,44.55,2414,moderate rain,10d,501,Rain,40,11.5,Data not found,Data not found
2014-11-01 03:05:00,-73.98033199999998,40.744197,-73.99475699999998,40.745422,1,7.5,2014-11-01,03:05:00,1.2220616101634567,0.7593557670619364,12 am- 4 am,0 to 100,2014,Nov,1414811100,100,45.14,49.01,82,1013,1414754705,1414792430,50.41,10000,light rain,10n,500,Rain,50,24.16,Data not found,Data not found
2013-10-28 09:17:39,-73.980512,40.747751,-73.959582,40.77033400000001,1,13.0,2013-10-28,09:17:39,3.0661893880226763,1.9052464911222458,7 am - 10 am,0 to 100,2013,Oct,1382951859,0,30.58,45.12,56,1021,1382959313,1382997437,45.12,10000,clear sky,01n,800,Clear,0,0,Data not found,Data not found
2014-04-07 19:23:00,-73.985385,40.75757,-73.99013000000002,40.774762,1,8.0,2014-04-07,19:23:00,1.9517570886321869,1.2127686434390412,5 pm - 8 pm,0 to 100,2014,Apr,1396898580,100,36.12,47.79,58,1016,1396866565,1396913175,50.32,10000,light rain,10d,500,Rain,100,19.69,Data not found,Data not found
2014-09-16 03:54:04,-73.985455,40.719282,-73.953862,40.707319,1,9.5,2014-09-16,03:54:04,2.9746887530898247,1.848390491188826,12 am- 4 am,0 to 100,2014,Sep,1410839644,0,51.58,62.22,66,1019,1410777401,1410822349,63.1,10000,clear sky,01n,800,Clear,200,6.93,Data not found,Data not found
2013-01-22 07:31:09,-74.012912,40.702281,-74.004115,40.739581,2,11.5,2013-01-22,07:31:09,4.21066194798302,2.616390537725416,7 am - 10 am,0 to 100,2013,Jan,1358839869,40,6.84,11.95,42,1012,1358856835,1358892073,24.55,10000,scattered clouds,03n,802,Clouds,290,24.16,Data not found,Data not found
2014-11-29 21:53:00,-74.00745,40.74321,-73.98444,40.75188,1,7.5,2014-11-29,21:53:00,2.1635205621895452,1.3443526925258462,8 pm - 11 pm,0 to 100,2014,Nov,1417297980,100,18.45,30.38,45,1026,1417262338,1417296611,36.01,10000,overcast clouds,04n,804,Clouds,170,6.93,Data not found,Data not found
2014-07-26 21:27:00,-73.97901999999998,40.78761,-73.98236,40.77532,1,6.0,2014-07-26,21:27:00,1.3943447326194187,0.8664078023409713,8 pm - 11 pm,0 to 100,2014,Jul,1406410020,75,64.49,77.16,66,1013,1406368001,1406420274,76.69,10000,light rain,10d,500,Rain,200,10.36,Data not found,Data not found
2013-06-22 12:20:59,-73.95961199999998,40.77415300000001,-73.968928,40.761318,1,5.5,2013-06-22,12:20:59,1.62758885419655,1.0113393404728337,10 am - 1 pm,0 to 100,2013,Jun,1371903659,0,52.23,67.71,56,1025,1371893093,1371947450,68.52,10000,clear sky,01d,800,Clear,200,6.93,Data not found,Data not found
2014-07-25 00:40:00,-73.99717700000002,40.722132,-74.006422,40.732902,6,7.0,2014-07-25,00:40:00,1.4277640576472692,0.8871736597905161,12 am- 4 am,0 to 100,2014,Jul,1406248800,75,55.53,76.95,47,1012,1406195106,1406247574,77.31,10000,broken clouds,04n,803,Clouds,330,12.75,Data not found,Data not found
2014-02-22 23:55:56,-74.002076,40.724439000000004,-73.949262,40.776794,3,23.0,2014-02-22,23:55:56,7.3223093853408034,4.549883421365778,11pm - 12 am,0 to 100,2014,Feb,1393113356,0,21.15,48,28,1016,1393069231,1393108729,51.8,10000,clear sky,01n,800,Clear,240,11.5,Data not found,Data not found
2013-07-22 15:23:33,-73.97535500000002,40.74113300000001,-73.98151899999998,40.732728,1,11.5,2013-07-22,15:23:33,1.0685247165592338,0.6639521273063702,1 pm - 5 pm,0 to 100,2013,Jul,1374506613,75,72.19,86.5,73,1015,1374486204,1374538858,81.7,8047,haze,50d,721,Haze,40,16.11,Data not found,Data not found
2014-07-31 10:48:00,-73.96215500000002,40.767707,-73.968417,40.761677,1,16.5,2014-07-31,10:48:00,0.8525206692530631,0.5297331013043006,10 am - 1 pm,0 to 100,2014,Jul,1406803680,0,55.29,67.86,63,1018,1406800283,1406851974,68.36,10000,clear sky,01d,800,Clear,180,5.82,Data not found,Data not found
