pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount,date,time,Distance (km),Distance (miles),Time Interval,fare_amount_group,Year,Month,Timestamp,Clouds,Dew Point,Feels Like,Humidity,Pressure,Sunrise,Sunset,Temp,Visibility,Weather Description,Weather Icon,Weather ID,Weather Main,Wind Degree,Wind Speed,Data Rain,Data Snow
2012-01-07 12:57:00,-73.97766800000001,40.786872,-73.963417,40.78217,1,5.7,2012-01-07,12:57:00,1.3079886327197516,0.8127484762199111,10 am - 1 pm,0 to 100,2012,Jan,1325941020, , , , , , , , , , , , , , , , , 
2012-08-03 21:58:00,-73.995187,40.754673,-73.983488,40.76442,5,5.7,2012-08-03,21:58:00,1.4638591807426762,0.9096021852080208,8 pm - 11 pm,0 to 100,2012,Aug,1344031080, , , , , , , , , , , , , , , , , 
2011-01-31 19:13:00,-74.014228,40.704238,-73.983997,40.779543,1,16.9,2011-01-31,19:13:00,8.746802946337613,5.435024883702396,5 pm - 8 pm,0 to 100,2011,Jan,1296501180, , , , , , , , , , , , , , , , , 
2012-02-12 01:44:46,-73.987167,40.776197,-73.99215799999999,40.759203,0,6.1,2012-02-12,01:44:46,1.934612706372148,1.2021155917159505,12 am- 4 am,0 to 100,2012,Feb,1329011086, , , , , , , , , , , , , , , , , 
2012-08-09 15:55:16,-73.986005,40.740598,-73.94807,40.774687,1,12.1,2012-08-09,15:55:16,4.954430294394594,3.078547910568677,1 pm - 5 pm,0 to 100,2012,Aug,1344527716, , , , , , , , , , , , , , , , , 
2011-05-14 16:10:08,-73.948578,40.782523,-73.973137,40.782788,2,8.1,2011-05-14,16:10:08,2.066681144324469,1.2841793184314494,1 pm - 5 pm,0 to 100,2011,May,1305389408, , , , , , , , , , , , , , , , , 
2012-07-26 08:19:46,-73.990066,40.756728,-73.987894,40.74115,1,7.7,2012-07-26,08:19:46,1.7407372657757965,1.081646678623409,7 am - 10 am,0 to 100,2012,Jul,1343290786, , , , , , , , , , , , , , , , , 
2012-04-22 03:03:45,-73.98254399999999,40.72325,-73.99969899999999,40.739477,1,8.1,2012-04-22,03:03:45,2.3105124375249426,1.4356894363682893,12 am- 4 am,0 to 100,2012,Apr,1335063825, , , , , , , , , , , , , , , , , 
2012-04-26 00:21:00,-73.987093,40.754985,-73.974243,40.792273,2,10.5,2012-04-26,00:21:00,4.282416661463319,2.660976960408192,12 am- 4 am,0 to 100,2012,Apr,1335399660, , , , , , , , , , , , , , , , , 
2011-10-08 09:15:00,-73.986448,40.754082,-73.982393,40.767215,2,5.3,2011-10-08,09:15:00,1.4987865363524182,0.9313050917471872,7 am - 10 am,0 to 100,2011,Oct,1318065300, , , , , , , , , , , , , , , , , 
2011-10-25 15:31:00,-73.993802,40.741455,-73.9809,40.741977,1,6.9,2011-10-25,15:31:00,1.0878313397062336,0.675948736566688,1 pm - 5 pm,0 to 100,2011,Oct,1319556660, , , , , , , , , , , , , , , , , 
2011-01-03 11:46:00,-74.015217,40.709632,-73.97274499999999,40.757813,2,16.5,2011-01-03,11:46:00,6.438705777031839,4.000836229157194,10 am - 1 pm,0 to 100,2011,Jan,1294055160, , , , , , , , , , , , , , , , , 
2012-08-08 19:14:00,-73.953877,40.766832,-73.970745,40.752007,4,6.9,2012-08-08,19:14:00,2.174838372713376,1.351385271423923,5 pm - 8 pm,0 to 100,2012,Aug,1344453240, , , , , , , , , , , , , , , , , 
2011-02-14 14:20:00,-73.95572800000001,40.779698,-73.97361,40.787097,5,5.7,2011-02-14,14:20:00,1.7146284844030826,1.0654233936912538,1 pm - 5 pm,0 to 100,2011,Feb,1297693200, , , , , , , , , , , , , , , , , 
2011-11-09 11:45:00,-73.95663499999999,40.767042,-73.951885,40.771252,1,3.7,2011-11-09,11:45:00,0.6153699771734366,0.3823741267683874,10 am - 1 pm,0 to 100,2011,Nov,1320839100, , , , , , , , , , , , , , , , , 
2012-10-02 20:39:00,-73.982023,40.77861,-73.959872,40.763662,1,10.0,2012-10-02,20:39:00,2.496879317214169,1.5514927344216691,8 pm - 11 pm,0 to 100,2012,Oct,1349210340, , , , , , , , , , , , , , , , , 
2012-03-06 08:49:00,-73.990505,40.751082,-74.000427,40.75765,6,5.3,2012-03-06,08:49:00,1.1091927203383902,0.6892221161087093,7 am - 10 am,0 to 100,2012,March,1331023740, , , , , , , , , , , , , , , , , 
2011-06-09 18:10:00,-73.968065,40.755577,-73.98585,40.731032,1,7.3,2011-06-09,18:10:00,3.111549220005386,1.9334318540553184,5 pm - 8 pm,0 to 100,2011,Jun,1307643000, , , , , , , , , , , , , , , , , 
2012-03-18 15:11:12,-73.980257,40.780648,-73.97428599999999,40.788934000000005,1,3.7,2012-03-18,15:11:12,1.048927575513661,0.6517749981443703,1 pm - 5 pm,0 to 100,2012,March,1332083472, , , , , , , , , , , , , , , , , 
2012-12-15 00:02:01,-73.987996,40.746186,-73.95209399999999,40.813888,2,20.0,2012-12-15,00:02:01,8.107282437983478,5.037644275282712,12 am- 4 am,0 to 100,2012,Dec,1355529721, , , , , , , , , , , , , , , , , 
2012-01-11 15:19:00,-73.96684300000001,40.767187,-73.97022,40.765503,1,10.1,2012-01-11,15:19:00,0.3402955373563594,0.2114503693168376,1 pm - 5 pm,0 to 100,2012,Jan,1326295140, , , , , , , , , , , , , , , , , 
2011-06-30 19:23:00,-74.002018,40.751658,-73.977738,40.751543,1,11.3,2011-06-30,19:23:00,2.0439902796394405,1.2700798337451629,5 pm - 8 pm,0 to 100,2011,Jun,1309461780, , , , , , , , , , , , , , , , , 
2012-02-01 17:55:00,-74.004207,40.738105,-73.987803,40.728555,2,6.5,2012-02-01,17:55:00,1.7419110238338589,1.0823760198801116,5 pm - 8 pm,0 to 100,2012,Feb,1328118900, , , , , , , , , , , , , , , , , 
2011-02-17 16:10:00,-73.990148,40.746683,-73.989947,40.759862,5,7.3,2011-02-17,16:10:00,1.4646156109487007,0.9100722103152228,1 pm - 5 pm,0 to 100,2011,Feb,1297959000, , , , , , , , , , , , , , , , , 
2012-06-26 12:23:40,-73.962101,40.77901,-73.947901,40.801404,1,7.3,2012-06-26,12:23:40,2.7604547715894303,1.7152713358205416,10 am - 1 pm,0 to 100,2012,Jun,1340713420, , , , , , , , , , , , , , , , , 
2012-02-05 00:07:00,-73.981893,40.714597,-73.98553000000001,40.717927,3,4.5,2012-02-05,00:07:00,0.4803906865155185,0.2985016755412271,12 am- 4 am,0 to 100,2012,Feb,1328400420, , , , , , , , , , , , , , , , , 
2012-01-02 16:28:00,-73.95361199999999,40.74159,-73.98984499999999,40.73768,1,5.7,2012-01-02,16:28:00,3.08151853034242,1.91477160223596,1 pm - 5 pm,0 to 100,2012,Jan,1325521680, , , , , , , , , , , , , , , , , 
2011-02-14 08:04:24,-74.006805,40.730378,-73.983935,40.755292,1,8.5,2011-02-14,08:04:24,3.3723229653215623,2.0954695498288505,7 am - 10 am,0 to 100,2011,Feb,1297670664, , , , , , , , , , , , , , , , , 
2012-10-16 11:06:00,-74.001838,40.746662,-73.990047,40.75258,2,11.5,2012-10-16,11:06:00,1.1907110279508597,0.73987536999693,10 am - 1 pm,0 to 100,2012,Oct,1350385560, , , , , , , , , , , , , , , , , 
2012-12-01 18:15:00,-74.008205,40.737547,-73.995327,40.725047,1,9.5,2012-12-01,18:15:00,1.7622409163521606,1.0950084608300052,5 pm - 8 pm,0 to 100,2012,Dec,1354385700, , , , , , , , , , , , , , , , , 
2012-09-13 12:02:36,-74.005432,40.718153,-74.01004,40.722335,1,6.0,2012-09-13,12:02:36,0.605464945548525,0.3762194101610132,10 am - 1 pm,0 to 100,2012,Sep,1347537756, , , , , , , , , , , , , , , , , 
2012-10-12 16:19:00,-73.962192,40.763735,-73.95867,40.778045,3,6.5,2012-10-12,16:19:00,1.6175886153163952,1.00512546467272,1 pm - 5 pm,0 to 100,2012,Oct,1350058740, , , , , , , , , , , , , , , , , 
2011-04-27 14:01:00,-73.998767,40.722893,-73.993502,40.721318,1,4.5,2011-04-27,14:01:00,0.4767091088173066,0.2962140435317004,1 pm - 5 pm,0 to 100,2011,Apr,1303912860, , , , , , , , , , , , , , , , , 
2011-12-21 12:59:00,-74.004995,40.740772,-73.984625,40.754177,1,8.9,2011-12-21,12:59:00,2.271540702555243,1.4114734627581762,10 am - 1 pm,0 to 100,2011,Dec,1324472340, , , , , , , , , , , , , , , , , 
2011-08-09 07:32:33,-73.9904,40.7562,-74.0052,40.7513,1,6.5,2011-08-09,07:32:33,1.3596551918083657,0.8448526674340819,7 am - 10 am,0 to 100,2011,Aug,1312875153, , , , , , , , , , , , , , , , , 
2012-03-28 21:46:00,-73.96287,40.712017,-73.94717,40.726952,1,6.1,2012-03-28,21:46:00,2.122012008748235,1.3185604090796443,8 pm - 11 pm,0 to 100,2012,March,1332971160, , , , , , , , , , , , , , , , , 
2011-06-21 15:10:15,-73.97327299999999,40.748719,-73.988587,40.727531,3,6.1,2011-06-21,15:10:15,2.6844725643567577,1.668058063775683,1 pm - 5 pm,0 to 100,2011,Jun,1308669015, , , , , , , , , , , , , , , , , 
2011-05-09 19:50:05,-73.981278,40.749933,-73.960828,40.760998,1,6.9,2011-05-09,19:50:05,2.1154764684803653,1.3144994025379133,5 pm - 8 pm,0 to 100,2011,May,1304970605, , , , , , , , , , , , , , , , , 
2011-09-06 22:05:00,-73.977627,40.763063,-73.98793,40.744375,5,6.5,2011-09-06,22:05:00,2.250538847596609,1.3984234826678072,8 pm - 11 pm,0 to 100,2011,Sep,1315346700, , , , , , , , , , , , , , , , , 
2012-04-15 16:17:00,-73.98940999999999,40.741867,-73.98385999999999,40.725595,5,7.7,2012-04-15,16:17:00,1.867643694957527,1.1605028738225154,1 pm - 5 pm,0 to 100,2012,Apr,1334506620, , , , , , , , , , , , , , , , , 
2012-05-17 19:34:15,-74.004832,40.74137,-74.007736,40.732762,1,4.5,2012-05-17,19:34:15,0.987322769879822,0.6134954514768924,5 pm - 8 pm,0 to 100,2012,May,1337283255, , , , , , , , , , , , , , , , , 
2011-03-28 11:24:00,-73.982485,40.731495,-73.96077700000001,40.762823,1,7.7,2011-03-28,11:24:00,3.93186964048972,2.443156598661389,10 am - 1 pm,0 to 100,2011,March,1301311440, , , , , , , , , , , , , , , , , 
2012-01-24 03:45:00,-73.987987,40.759657,-73.986712,40.761267,1,2.9,2012-01-24,03:45:00,0.2086301204998877,0.1296370689225941,12 am- 4 am,0 to 100,2012,Jan,1327376700, , , , , , , , , , , , , , , , , 
2012-06-14 19:02:00,-73.969158,40.763642,-73.958915,40.777568,1,6.5,2012-06-14,19:02:00,1.7714252555298249,1.1007153587991505,5 pm - 8 pm,0 to 100,2012,Jun,1339700520, , , , , , , , , , , , , , , , , 
2011-01-05 20:36:37,-73.97568299999999,40.744699,-73.967557,40.760068,4,5.7,2011-01-05,20:36:37,1.8397817131060543,1.1431901979109786,8 pm - 11 pm,0 to 100,2011,Jan,1294259797, , , , , , , , , , , , , , , , , 
2012-05-15 21:31:11,-73.989295,40.735146,-74.0096,40.735439,2,6.5,2012-05-15,21:31:11,1.7100541870331425,1.0625810500162445,8 pm - 11 pm,0 to 100,2012,May,1337117471, , , , , , , , , , , , , , , , , 
2012-12-03 14:37:07,-73.984431,40.728912,-73.975753,40.749019,1,9.0,2012-12-03,14:37:07,2.3508286637501348,1.4607408401892297,1 pm - 5 pm,0 to 100,2012,Dec,1354545427, , , , , , , , , , , , , , , , , 
2012-10-27 19:09:43,-73.994861,40.734069,-73.982425,40.771498,1,14.0,2012-10-27,19:09:43,4.289025328134673,2.665083405703377,5 pm - 8 pm,0 to 100,2012,Oct,1351364983, , , , , , , , , , , , , , , , , 
2011-07-01 09:15:00,-73.95501,40.77218,-73.979073,40.752537,1,9.7,2011-07-01,09:15:00,2.977719260917864,1.8502735661313727,7 am - 10 am,0 to 100,2011,Jul,1309511700, , , , , , , , , , , , , , , , , 
2011-03-25 01:29:00,-73.990978,40.744948,-73.98343,40.723843,1,8.1,2011-03-25,01:29:00,2.4298899023512184,1.5098673383817085,12 am- 4 am,0 to 100,2011,March,1301016540, , , , , , , , , , , , , , , , , 
2012-11-11 20:46:05,-73.97519799999999,40.76517,-73.97516999999999,40.757495,1,5.0,2012-11-11,20:46:05,0.8528885021143415,0.5299616626159429,8 pm - 11 pm,0 to 100,2012,Nov,1352666765, , , , , , , , , , , , , , , , , 
2011-09-08 08:53:00,-74.000057,40.726753,-73.97511,40.751447,1,10.1,2011-09-08,08:53:00,3.455762186809899,2.147316407228988,7 am - 10 am,0 to 100,2011,Sep,1315471980, , , , , , , , , , , , , , , , , 
2012-02-13 17:42:38,-74.016132,40.711273,-74.005781,40.741036,1,8.9,2012-02-13,17:42:38,3.4203621260209225,2.125319774578972,5 pm - 8 pm,0 to 100,2012,Feb,1329154958, , , , , , , , , , , , , , , , , 
2011-12-19 18:01:15,-73.989417,40.738402,-74.00123,40.729001,1,5.7,2011-12-19,18:01:15,1.4425080767553675,0.8963351912929324,5 pm - 8 pm,0 to 100,2011,Dec,1324317675, , , , , , , , , , , , , , , , , 
2012-01-12 20:17:00,-73.994437,40.728332,-73.978298,40.751027,1,13.7,2012-01-12,20:17:00,2.8647718892859286,1.7800911487230346,8 pm - 11 pm,0 to 100,2012,Jan,1326399420, , , , , , , , , , , , , , , , , 
2011-03-31 19:07:00,-73.98816500000001,40.731887,-73.98388,40.76197,1,10.5,2011-03-31,19:07:00,3.362384921213128,2.089294320164246,5 pm - 8 pm,0 to 100,2011,March,1301598420, , , , , , , , , , , , , , , , , 
2012-07-25 09:12:00,-73.971967,40.794665,-73.982635,40.764448,1,9.3,2012-07-25,09:12:00,3.475788459366968,2.159760187012669,7 am - 10 am,0 to 100,2012,Jul,1343207520, , , , , , , , , , , , , , , , , 
2011-10-17 08:11:52,-73.989887,40.757017,-73.970087,40.761325,1,6.5,2011-10-17,08:11:52,1.7340161529694105,1.0774703623655724,7 am - 10 am,0 to 100,2011,Oct,1318839112, , , , , , , , , , , , , , , , , 
2011-03-09 21:34:00,-73.973752,40.763767,-74.005887,40.683587,1,22.5,2011-03-09,21:34:00,9.311958739442952,5.786197285497752,8 pm - 11 pm,0 to 100,2011,March,1299706440, , , , , , , , , , , , , , , , , 
2012-08-29 08:59:00,-73.99701999999999,40.747335,-73.991752,40.754712,1,4.1,2012-08-29,08:59:00,0.9320379399670112,0.57914296541875,7 am - 10 am,0 to 100,2012,Aug,1346230740, , , , , , , , , , , , , , , , , 
2011-08-16 18:55:00,-73.99073800000001,40.735963,-73.984055,40.727173,1,5.7,2011-08-16,18:55:00,1.1273056549659413,0.7004769998669897,5 pm - 8 pm,0 to 100,2011,Aug,1313520900, , , , , , , , , , , , , , , , , 
2011-03-28 15:00:00,-73.97839,40.75633,-73.99365999999999,40.73576,1,6.5,2011-03-28,15:00:00,2.622552296573356,1.6295824975290218,1 pm - 5 pm,0 to 100,2011,March,1301324400, , , , , , , , , , , , , , , , , 
2011-08-24 10:41:00,-73.982538,40.772053,-73.997512,40.75386,3,8.5,2011-08-24,10:41:00,2.3823741862866887,1.4803423678568164,10 am - 1 pm,0 to 100,2011,Aug,1314182460, , , , , , , , , , , , , , , , , 
2012-03-23 07:29:07,-73.970635,40.759145,-73.953928,40.763327,0,6.1,2012-03-23,07:29:07,1.4810333716534954,0.9202737592140228,7 am - 10 am,0 to 100,2012,March,1332487747, , , , , , , , , , , , , , , , , 
2012-07-04 20:05:00,-73.981142,40.738,-74.009733,40.726057,2,8.9,2012-07-04,20:05:00,2.7491385222045035,1.708239726971618,8 pm - 11 pm,0 to 100,2012,Jul,1341432300, , , , , , , , , , , , , , , , , 
2012-02-16 14:22:05,-73.991171,40.750463,-73.986225,40.760113,1,8.1,2012-02-16,14:22:05,1.1503443392046904,0.7147926101412321,1 pm - 5 pm,0 to 100,2012,Feb,1329402125, , , , , , , , , , , , , , , , , 
2011-05-12 08:34:48,-73.989287,40.757665,-73.966755,40.76129,1,9.7,2011-05-12,08:34:48,1.938882727524744,1.2047688664450915,7 am - 10 am,0 to 100,2011,May,1305189288, , , , , , , , , , , , , , , , , 
2012-10-20 17:44:46,-73.992427,40.749377,-73.971621,40.754028000000005,1,8.5,2012-10-20,17:44:46,1.826162902779256,1.1347278404683012,5 pm - 8 pm,0 to 100,2012,Oct,1350755086, , , , , , , , , , , , , , , , , 
2012-06-15 20:19:11,-73.967191,40.756825,-73.977221,40.742989,2,4.9,2012-06-15,20:19:11,1.7541245641728376,1.0899651808647255,8 pm - 11 pm,0 to 100,2012,Jun,1339791551, , , , , , , , , , , , , , , , , 
2012-01-21 23:21:13,-73.986203,40.760799,-73.979487,40.749511,1,6.1,2012-01-21,23:21:13,1.3758918326603655,0.8549416733942893,11pm - 12 am,0 to 100,2012,Jan,1327188073, , , , , , , , , , , , , , , , , 
2011-06-25 02:30:00,-73.984993,40.732152,-73.951993,40.778588,1,10.9,2011-06-25,02:30:00,5.860396773003105,3.641490780694636,12 am- 4 am,0 to 100,2011,Jun,1308969000, , , , , , , , , , , , , , , , , 
2011-10-04 09:47:00,-74.002685,40.733452,-73.986985,40.743102,1,6.9,2011-10-04,09:47:00,1.7021891805413067,1.0576939494086437,7 am - 10 am,0 to 100,2011,Oct,1317721620, , , , , , , , , , , , , , , , , 
2011-03-25 07:45:00,-73.99771199999999,40.73615,-73.97908000000001,40.75294,1,6.9,2011-03-25,07:45:00,2.4375911531296897,1.5146526856535534,7 am - 10 am,0 to 100,2011,March,1301039100, , , , , , , , , , , , , , , , , 
2011-09-24 01:26:36,-73.99869,40.74565,-74.010697,40.723553,1,7.3,2011-09-24,01:26:36,2.6555285564476865,1.6500730463716098,12 am- 4 am,0 to 100,2011,Sep,1316827596, , , , , , , , , , , , , , , , , 
2012-05-03 23:29:00,-73.99125,40.751077,-73.981822,40.73416,1,6.5,2012-05-03,23:29:00,2.040618348390006,1.2679846075969068,11pm - 12 am,0 to 100,2012,May,1336087740, , , , , , , , , , , , , , , , , 
2012-04-16 12:43:00,-73.988635,40.769217,-74.010767,40.704842,1,17.3,2012-04-16,12:43:00,7.39242084163949,4.5934487688365975,10 am - 1 pm,0 to 100,2012,Apr,1334580180, , , , , , , , , , , , , , , , , 
2011-10-27 21:21:00,-73.997025,40.737095,-73.996567,40.753503,1,6.9,2011-10-27,21:21:00,1.8237485332096213,1.1332276170415336,8 pm - 11 pm,0 to 100,2011,Oct,1319750460, , , , , , , , , , , , , , , , , 
2011-04-09 17:25:00,-74.001062,40.746955,-74.002572,40.731297,1,6.1,2011-04-09,17:25:00,1.7446357995292667,1.084069121210724,5 pm - 8 pm,0 to 100,2011,Apr,1302369900, , , , , , , , , , , , , , , , , 
2012-04-08 04:43:51,-73.94830300000001,40.774536,-73.94792199999999,40.779141,1,3.3,2012-04-08,04:43:51,0.5127345288799751,0.3185992573849995,4 am - 7 am,0 to 100,2012,Apr,1333860231, , , , , , , , , , , , , , , , , 
2012-08-20 17:31:00,-74.00806,40.739317,-73.99852,40.745232,5,4.9,2012-08-20,17:31:00,1.03788325805002,0.6449123603775585,5 pm - 8 pm,0 to 100,2012,Aug,1345483860, , , , , , , , , , , , , , , , , 
2011-04-04 08:26:00,-73.97194499999999,40.763897,-73.952667,40.771583,1,7.3,2011-04-04,08:26:00,1.8335558404135688,1.139321610358016,7 am - 10 am,0 to 100,2011,Apr,1301905560, , , , , , , , , , , , , , , , , 
2012-03-17 01:10:00,-74.005092,40.741182,-73.985442,40.768812,1,10.1,2012-03-17,01:10:00,3.487595959656182,2.1670970457803707,12 am- 4 am,0 to 100,2012,March,1331946600, , , , , , , , , , , , , , , , , 
2012-01-10 14:33:00,-73.989985,40.755943,-73.973727,40.749812,5,6.5,2012-01-10,14:33:00,1.5288166242270758,0.9499649696316972,1 pm - 5 pm,0 to 100,2012,Jan,1326205980, , , , , , , , , , , , , , , , , 
2011-04-20 16:53:00,-73.987133,40.733288,-73.986985,40.76681,1,12.5,2011-04-20,16:53:00,3.725156889856572,2.314710931100061,1 pm - 5 pm,0 to 100,2011,Apr,1303318380, , , , , , , , , , , , , , , , , 
2011-01-25 10:36:12,-73.997661,40.761457,-73.97263000000001,40.780897,2,10.5,2011-01-25,10:36:12,3.0173386148884656,1.8748919525323835,10 am - 1 pm,0 to 100,2011,Jan,1295951772, , , , , , , , , , , , , , , , , 
2012-09-14 11:11:22,-73.947515,40.771072,-73.987673,40.719765,1,16.0,2012-09-14,11:11:22,6.628546957192637,4.118798362802538,10 am - 1 pm,0 to 100,2012,Sep,1347621082, , , , , , , , , , , , , , , , , 
2012-09-17 20:07:10,-73.990347,40.723551,-73.996332,40.725545,1,4.5,2012-09-17,20:07:10,0.5505928989192211,0.3421234163813869,8 pm - 11 pm,0 to 100,2012,Sep,1347912430, , , , , , , , , , , , , , , , , 
2011-07-05 08:26:00,-73.995205,40.759437,-73.98095699999999,40.76168,1,6.1,2011-07-05,08:26:00,1.2248985228073292,0.7611185472350959,7 am - 10 am,0 to 100,2011,Jul,1309854360, , , , , , , , , , , , , , , , , 
2011-03-20 16:01:00,-73.977728,40.752513,-73.985128,40.745087,2,7.3,2011-03-20,16:01:00,1.0339630901717105,0.6424764749348867,1 pm - 5 pm,0 to 100,2011,March,1300636860, , , , , , , , , , , , , , , , , 
2012-04-02 12:07:00,-73.967805,40.75215,-73.986917,40.729537,1,7.7,2012-04-02,12:07:00,2.983941733699252,1.8541400410722733,10 am - 1 pm,0 to 100,2012,Apr,1333368420, , , , , , , , , , , , , , , , , 
2011-01-14 09:35:55,-73.980276,40.722161,-73.98835799999999,40.723257,1,3.7,2011-01-14,09:35:55,0.6914688868828267,0.4296599145505776,7 am - 10 am,0 to 100,2011,Jan,1294997755, , , , , , , , , , , , , , , , , 
2012-12-13 15:06:38,-73.951093,40.780974,-73.977735,40.729444,1,18.5,2012-12-13,15:06:38,6.1497809922155975,3.82130624492997,1 pm - 5 pm,0 to 100,2012,Dec,1355411198, , , , , , , , , , , , , , , , , 
2012-04-17 12:04:00,-73.95409699999999,40.787075,-73.957708,40.77657,1,4.5,2012-04-17,12:04:00,1.2062639484222566,0.749539530753139,10 am - 1 pm,0 to 100,2012,Apr,1334664240, , , , , , , , , , , , , , , , , 
2012-01-06 15:32:33,-73.97463499999999,40.741992,-74.005664,40.737688,1,9.3,2012-01-06,15:32:33,2.655978654356064,1.6503527249406988,1 pm - 5 pm,0 to 100,2012,Jan,1325863953, , , , , , , , , , , , , , , , , 
2011-01-19 14:35:14,-74.002155,40.719093,-74.003555,40.749909,1,9.7,2011-01-19,14:35:14,3.4264599994300173,2.129108826866925,1 pm - 5 pm,0 to 100,2011,Jan,1295447714, , , , , , , , , , , , , , , , , 
